Node ID,Total de Alarmes,Total de Correlações,Total de Incidentes,Média de Alarmes por Incidente,Densidade
a8306297-d3f7-44a9-8303-23cb2ac20ff3,4,6,1,4.0,1.0
1c118308-97bb-43d4-8276-5e373e6be8c9,4,6,1,4.0,1.0
242d5d57-a85d-423e-b5d0-cd3427ebc236,4,6,1,4.0,1.0
f8868bb6-b9e3-48b0-b3fd-b6f7cac443d7,5,10,1,5.0,1.0
b059a2f9-93f6-44c1-8fe6-86f2c08d2604,3,1,1,3.0,0.3333333333333333
19f1cae1-c968-4dfe-add6-a008bcb9c309,2,1,1,2.0,1.0
38e08b81-69a1-4872-a487-9f588532cfb0,2,1,1,2.0,1.0
5052699b-5a53-4183-8643-41e81e14cddc,2,1,1,2.0,1.0
bc275e97-7bed-4fb3-8130-5a96092f5893,2,1,1,2.0,1.0
f55cec61-ac62-4c4f-a4a8-d2707959b716,2,1,1,2.0,1.0
741a2129-645b-4c91-8f69-b3e1fb7bdf21,2,1,1,2.0,1.0
e7cf7435-2f16-4459-aea6-7a72132c28ca,3,3,1,3.0,1.0
9873bb08-95dc-4a9b-94a8-17348ab1b239,3,3,1,3.0,1.0
e93e0984-0757-4bef-950a-defe77e3b314,106,5460,1,106.0,0.9811320754716981
60946232-94c8-439a-b696-60a8de4d8206,33,528,1,33.0,1.0
de7eede5-b2be-4cb8-bd21-d98416efc849,3,3,1,3.0,1.0
345f4f31-0077-4047-a7ec-1e3b9734fed2,2,1,1,2.0,1.0
9311ebfb-1cb1-49b9-a553-a661db72e203,3,3,1,3.0,1.0
bd7061c2-2cc6-4edb-9c56-4f6ae6351f3d,3,3,1,3.0,1.0
56fada46-b646-45eb-90f3-a0785102f593,4,6,1,4.0,1.0
ed482b45-0021-4470-bef1-6f8edcdaf596,5,10,1,5.0,1.0
43c08b84-7e53-405e-9f36-a4200338941d,3,1,1,3.0,0.3333333333333333
50eb43d2-c050-4103-acd6-327c29c1c583,2,1,1,2.0,1.0
b01e0fea-5363-4e72-b912-200095706726,3,3,1,3.0,1.0
2899542c-29c3-4afb-a04d-30ec0db5871b,4,1,1,4.0,0.16666666666666666
eedebff8-56e5-48fb-9b5b-519c6b2f8236,3,1,1,3.0,0.3333333333333333
25a355f2-4c9c-40d5-9fb1-5a9a36e566e9,3,3,1,3.0,1.0
aa5c58b4-e851-45b3-8b65-92e0a098fc59,2,1,1,2.0,1.0
8877bed1-364d-4f10-8ce9-10a0fde292b7,5,10,1,5.0,1.0
82b5222e-f812-4518-bd19-1cfa6b8662a4,6,13,1,6.0,0.8666666666666667
cb11ca63-7cb8-4950-a038-f30735160cda,3,3,1,3.0,1.0
b9cd5426-5e18-4f13-a96b-04c634f03b88,3,3,1,3.0,1.0
7b94de96-099e-4434-8ffa-df769864194b,3,3,1,3.0,1.0
cf291d88-6b37-45f9-9f70-b5ed53e657e7,3,3,1,3.0,1.0
8b52b0e1-38cc-49ec-a814-1fa33784404c,3,1,1,3.0,0.3333333333333333
