Node ID,Total de Alarmes,Total de Correlações,Total de Incidentes,Média de Alarmes por Incidente,Densidade
f7fbe331-ba8a-4159-ae51-c66e057b5611,1369,568,564,2.4273049645390072,0.0006065809764245042
be92cdf5-2315-428e-be11-2afca41bf51d,1874,732,556,3.370503597122302,0.0004170937794337439
c754aaed-c0ef-4d61-8c05-d12c02385779,2117,647,536,3.949626865671642,0.00028886688281826926
751c2cd6-d4b8-4a89-8a5a-866df61cca2f,2512,728,524,4.793893129770993,0.00023083147526678792
8771dffb-036d-4e54-b0c9-5f2fcfc9ea60,1535,816,499,3.0761523046092183,0.0006930848646743308
205a7035-2d3a-4862-b7b4-b32b4a751751,2288,555,469,4.878464818763327,0.00021212936604278975
1718a2dc-c6b3-4d5d-827d-210e7bd1c8cc,2366,1218,445,5.316853932584269,0.00043534283248057847
59de9217-636a-4340-83c5-a6f216f34238,24077,64421,413,58.29782082324455,0.00022226483132910865
ca9907bf-3b44-4590-9a72-703b7feb8f06,1878,860,400,4.695,0.00048794243187103795
0c3259e7-b170-4a80-84c2-af5a78011310,1782,775,362,4.922651933701657,0.0004883824835163035
137f21c6-79a5-4240-a790-460f2ef86c96,1542,387,350,4.405714285714286,0.0003257271416559564
16878a52-464f-4c16-ad3f-70bbd079f834,1752,806,344,5.093023255813954,0.0005254662045693394
53b7dc4c-e4ea-4b4e-a3fa-36f6b9ca812b,1207,1269,339,3.56047197640118,0.0017435605732728239
0b4df694-75ae-4a8e-9f15-c1f804c91b67,1086,340,323,3.362229102167183,0.000577097707733958
118daeda-93c7-40d4-9a3e-81863c049ccd,22344,57956,318,70.26415094339623,0.0002321806331674353
149cd467-d736-410a-b784-d9aaf8d3adcf,736,360,301,2.4451827242524917,0.0013309671694764862
4c98ad29-ce57-42a7-9fdb-f46d8708d6e9,1296,2270,300,4.32,0.0027050860384193716
4bd7d02e-5192-4242-beba-cccc742308c2,1953,384,278,7.025179856115108,0.00020145551610385032
d41f72b0-d874-4f92-a580-e9a77c894209,1748,489,260,6.723076923076923,0.00032026134373538685
442bd7d0-9f52-4433-80b4-ed8e68185a4c,641,457,257,2.4941634241245136,0.0022279641185647425
67930bae-4d02-4548-9b93-b735f1902fe3,1349,488,253,5.33201581027668,0.0005367202433718349
c2c08205-73f6-4c6d-aa4c-0ac34423d109,1218,501,237,5.139240506329114,0.0006759737867889626
11dabbf8-b36c-42e6-9695-51ac6c4c0621,239308,271041920,232,1031.5,0.009465724085787082
1eaee9d3-de33-4012-8af8-2664955e7d51,971,295,221,4.393665158371041,0.0006264134116173145
10e99281-5c0d-4f3d-91cb-1612c07d37b1,1268,2253,221,5.737556561085973,0.002804757506118679
b01e0fea-5363-4e72-b912-200095706726,1400,408,219,6.392694063926941,0.0004166241192688655
c9e632da-8365-4e19-92fa-56e7dfa94dba,1709,266,219,7.80365296803653,0.00018225594490115012
